id,username,created_at,lng,lat,text
1523773441861894144,WrestleNoir,Mon May 09 21:14:33 +0000 2022,-97.1356375,32.70185,"I give a little 1,2 to the kisser followed by a stock market crash.@PaleProWrestlin @ishootw https://t.co/m4PBRdQx3m"
1523773443748995072,devin__nicole,Mon May 09 21:14:33 +0000 2022,-118.4119065,34.0207895,@eatmyWanTon 👀👀
1523773445431242752,GPlissken,Mon May 09 21:14:34 +0000 2022,-96.7311425,43.5410145,"@SerenaShimAward @scottyssqueeze Thanks, Dennis! Congrats on the new kitty! 😻😻😻"
1523773445497974785,Magiccitykid,Mon May 09 21:14:34 +0000 2022,-80.34711999999999,25.671986,@AuschwitzMuseum We must never forget
1523773445825511424,jenaebandz,Mon May 09 21:14:34 +0000 2022,-95.44648649999999,29.838495,watch out lil daddy the grimey in u showin
1523773445896429568,DakotaVsoftball,Mon May 09 21:14:34 +0000 2022,-82.91621749999999,42.672326999999996,Alexis Oltersdorf with a base hit bunt to start the cougars rally again here in the 3rd!
1523773447058632705,carol83668358,Mon May 09 21:14:34 +0000 2022,-73.8311875,40.6708795,💋💋💋💙💋💋💋💋 https://t.co/GPv93DDpxf
1523773449348726784,kemp_travis,Mon May 09 21:14:35 +0000 2022,-101.816092,35.2111155,@PodcastMovement I’m starting to think that I need to nail down some final decisions about my jazz podcast so that I can finally launch it.
1523773449348390912,coopdejoure,Mon May 09 21:14:35 +0000 2022,-71.0887125,42.3136695,@EricDJuly Fine
1523773449264525312,CarlosGranda8a,Mon May 09 21:14:35 +0000 2022,-74.184848,40.734494,Se cumple el dicho “regresar con tu ex no siempre es la mejor decisión” @Cristiano debería retirarse en el… https://t.co/4RURSxqkS5
1523773449046429698,IAmPicasio,Mon May 09 21:14:35 +0000 2022,-85.4915405,32.597245,Got on Facebook to see my mom posted a picture of my nephew looking like he’s about to rob the collection plate at… https://t.co/Y5sLZQrbgM
1523773449465860096,BeautyRedheads,Mon May 09 21:14:35 +0000 2022,-71.4849735,42.537946,@ImLucyITS @TwoBaconBits https://t.co/8vjxEMKsuX
1523773450552180738,silverorca007,Mon May 09 21:14:35 +0000 2022,-118.130426,33.9376735,@JoJoFromJerz Not enough he deserves more
1523773450334076929,JonASS_Queen,Mon May 09 21:14:35 +0000 2022,-119.02516299999999,35.3469015,@Andres_Freeman @Konami This brings me great pain
1523773450682200064,RareTega,Mon May 09 21:14:35 +0000 2022,-73.8311875,40.6708795,Be present
1523773450635997184,southjb,Mon May 09 21:14:35 +0000 2022,-87.9672925,43.0567225,Kinda want to do a bit of a Snoopy Dance.
1523773450795454466,diegoodtx,Mon May 09 21:14:35 +0000 2022,-100.0768885,31.1688935,@jbandaa214 looks like we getting a match in houston 🫡👀 hope its vs tigres
1523773451315838976,_breexoxox,Mon May 09 21:14:35 +0000 2022,-83.369718,42.3113055,🖕
1523773452821594112,TDUBstl314,Mon May 09 21:14:36 +0000 2022,-90.24782400000001,38.653771,@kcamp Keep pushing G
1523773452850655233,cjdjam,Mon May 09 21:14:36 +0000 2022,-84.401168,39.2794515,@jackharlow Oh yeah!!!!
1523773453379063809,LA_fanatik1,Mon May 09 21:14:36 +0000 2022,-115.23443549999999,36.0188045,@LourdesEddith 🤣🤣
1523773454302212097,SLCGryphonsMBB,Mon May 09 21:14:36 +0000 2022,-73.9685415,40.780709,"Awesome job, ladies! #GoGryphons"
1523773455199776768,ericmuellershow,Mon May 09 21:14:36 +0000 2022,-93.3613205,46.441860500000004,@aggressivebug Done!
1523773455254302720,ttmntssco,Mon May 09 21:14:36 +0000 2022,-100.29359149999999,25.6417185,Ya me estoy arrepintiendo 🙄
1523773455422095361,tj6EXNJF0AqwWXP,Mon May 09 21:14:36 +0000 2022,-76.593943,24.074967,"And We had gripped them with suffering [as a warning], but they did not yield to their Lord, nor did they humbly su… https://t.co/ROMf153gHQ"
1523773456893890560,tmj_cao_eng,Mon May 09 21:14:37 +0000 2022,-118.0853451,33.9472359,"Join the Kelly Services team! See our latest Engineering job openings, including ""Maintenance Mechanic"", via the li… https://t.co/69byKK8RHH"
1523773456906866688,KALLITECHNIS,Mon May 09 21:14:37 +0000 2022,-73.723025,45.557830499999994,the consistency of @quartierishome is unmatched 🤌🏼
1523773457489555456,tmj_FL_transp,Mon May 09 21:14:37 +0000 2022,-84.411302,30.4951088,"Did you know Waste Pro offers a $10,000 - three year exceptional performance bonus for CDL Drivers? We are now hiri… https://t.co/jMtD7zUe1J"
1523773457598607360,RobertRibar,Mon May 09 21:14:37 +0000 2022,-73.9685415,40.780709,"What do you get when you combine #DoctorStrange , #DoctorFate and #ProfessorX ? DOCTOR STRANGEFATE! We return t… https://t.co/AakibcW1ug"
1523773459267948544,ReesiePeacie,Mon May 09 21:14:37 +0000 2022,-118.4119065,34.0207895,what is love if not fruit? the creator &amp; the earth loves us &amp; provides us with delicious juicy sweet fruit. my mom… https://t.co/tN7qoJTwUJ
1523773459590881280,tmj_ar_nursing,Mon May 09 21:14:37 +0000 2022,-94.1185366,36.3320196,"Join the Mercy team! See our latest job opening here: https://t.co/Lils5xMfgV #Rogers, AR"
1523773459607613440,tmj_CHI_adm,Mon May 09 21:14:37 +0000 2022,-87.6297982,41.8781136,"Have a passion for healthcare and want to make a difference, this could be the role for you. We are hiring for our… https://t.co/Nw4laxSwyv"
1523773461130543104,In_MyCup,Mon May 09 21:14:38 +0000 2022,-75.117998,40.0048655,I want to have a 3 sum before the end of this summer . MMF &amp; and MFM
1523773461490929664,FrankMalfitano,Mon May 09 21:14:38 +0000 2022,-118.48042000000001,34.022688,"@Kbarge60 @NathanMackBrown Yep totally agree, but I’m afraid we might be in the minority these days"
1523773461692567553,kreativesky,Mon May 09 21:14:38 +0000 2022,-82.985772,39.9946835,@taliahendrixx You gotta chill 🤣🤣🤣🤣🤣
1523773462514307072,adrenalenne,Mon May 09 21:14:38 +0000 2022,-83.804475,27.698681999999998,mf in his emo era
1523773463273492480,MioMaio2,Mon May 09 21:14:38 +0000 2022,-79.2725695,43.629311,"I feel like I am growing moss, sloth speed,  waiting for one email.....entering 6th week 🥱 #MyAgendaNotTheirs… https://t.co/AgFH1JmkWn"
1523773463227355137,itz_SammieSoSa,Mon May 09 21:14:38 +0000 2022,-95.44648649999999,29.838495,https://t.co/3ipyZss6Vs
1523773463852314624,Jayy_bird11,Mon May 09 21:14:38 +0000 2022,-112.12467649999999,33.5528625,Yeah he can’t come back to Phx ever.
1523773464167194624,jrbragg12,Mon May 09 21:14:38 +0000 2022,-85.7223455,38.195555,"We have to educate on communism, how about colonialism?https://t.co/fImF2CAM04"
1523773464313618432,BoernerEb,Mon May 09 21:14:38 +0000 2022,-71.521653,42.8509375,@JontTrubek He lies. Impeach the ...... ......!
1523773465123123200,ella_tpwk,Mon May 09 21:14:39 +0000 2022,-117.851089,33.842863,She let me walk out looking like that. Durning the appointment she also talked mad trash about my family and she's… https://t.co/oIU7Aob8bU
1523773465500991488,FoggedIn_MEG,Mon May 09 21:14:39 +0000 2022,-70.087199,41.270787999999996,@IraGilligan @FlubberFantasy Great to see this ass hat has added an MD to their CPA designation
1523773465534541826,Brockites1,Mon May 09 21:14:39 +0000 2022,-92.4367735,38.3045585,Knew this in March 2020... if people would've just done their research and looked at the numbers back then....1 mil… https://t.co/8d9jlNYRgu
1523773466171781120,AdamZivojnovich,Mon May 09 21:14:39 +0000 2022,-90.71046949999999,42.510656,Just hit 1.8 million views with Adam Sapphire on Fandalism https://t.co/iNxmBafVPc #adamsapphire #fandalism
1523773467006574592,MeghanGoth,Mon May 09 21:14:39 +0000 2022,-84.53981250000001,39.137038000000004,@BillGRinehart DO IT
1523773467706990592,KA_GammaNu,Mon May 09 21:14:39 +0000 2022,-92.14156138,32.53526002,"Last Saturday, May 7, we had a Skeet shoot to help support wounded Veterans. We would like to thank all of the part… https://t.co/V1Bfg1SvgU"
1523773468826775552,7figuremillion,Mon May 09 21:14:39 +0000 2022,-115.135165,36.0609645,Do I need to give out twerk lessons cause y’all is not giving idk what’s going on 🤣😅
1523773469036449792,dspiel62,Mon May 09 21:14:40 +0000 2022,-80.649699,28.117874,@DineshDSouza Excellent! We need more MTG!
1523773470252748800,richieshaw92,Mon May 09 21:14:40 +0000 2022,-84.433106,33.7671945,mi nuh waa famous a bloodclaat 😆
1523773471209132033,goirishsd,Mon May 09 21:14:40 +0000 2022,-116.9880225,32.85118,@casinocollctve NYNY turning into one of my favorite Vegas spots.
1523773471972421632,fcponcho,Mon May 09 21:14:40 +0000 2022,-100.1687175,25.778679,"Órale @JesusRCuevas pon a trabajar a tu becario, que en este río de sangre, es lo único que hacen."
1523773472551632896,whoisbenchang,Mon May 09 21:14:40 +0000 2022,-74.665028,40.34965,@PerryStein @postlocal 👏🏼👏🏼👏🏼
1523773473151385600,kylecrispino22,Mon May 09 21:14:40 +0000 2022,-90.833088,29.7945535,@Mr_Finesse504 @_tittyboy15_ Lmfaoooooooooo I’m a changed man
1523773472086032384,TDKYRay,Mon May 09 21:14:40 +0000 2022,-85.4551315,37.841485500000005,@PolitiBunny https://t.co/ipHoyaAaqW
1523773473700544512,emyouemyou,Mon May 09 21:14:41 +0000 2022,-73.8311875,40.6708795,"counting down the days until Poconos, Cancun, and Cali"
1523773474153852928,heydusti,Mon May 09 21:14:41 +0000 2022,-86.24472850000001,32.364145,@deuceohsixx Zero-fare for everyone!
1523773474443243520,damoncarter10,Mon May 09 21:14:41 +0000 2022,-76.865983,38.8527645,@MingNaDaily @MingNa Man they so big Happy Mother's Day #FennicShan #MelindaMay
1523773475047231488,nicka_doII,Mon May 09 21:14:41 +0000 2022,-90.011008,29.982601,i love red and blonde afros 😍
1523773476141940736,Enjoynijah,Mon May 09 21:14:41 +0000 2022,-83.22883949999999,42.491544000000005,Me and Niya got into it so bad yesterday 😭 literally yelling at the top of our lungs at the gas station. Now that w… https://t.co/6XrV2NsAuB
1523773476431024128,philipsturner,Mon May 09 21:14:41 +0000 2022,-73.9685415,40.780709,"@Bob_Wachter @katiehafner Feel better soon, Katie!"
1523773477336977409,PokemonMax,Mon May 09 21:14:41 +0000 2022,-87.732013,41.8335845,Very good info on the new made to order exclusive! Lots of points and hopefully this can be an easy grab! 🫶🏽
1523773477475418112,dirtydiana,Mon May 09 21:14:42 +0000 2022,-118.4119065,34.0207895,"Had he been arrested we would've gone back to being neglected and worse. The situation in Colorado wasn't perfect,… https://t.co/cqdszb3Foc"
1523773477785808898,DeusExCinema,Mon May 09 21:14:42 +0000 2022,-73.9685415,40.780709,@maddiewhittle Madditar: The Way of Whittle
1523773478716944384,bjornjabsco,Mon May 09 21:14:42 +0000 2022,-98.5406515,29.417501,@ClaireFosterPHD @RetroTechNoir @HollatchaO 🤣
1523773478805000192,ARTICANNABELLUM,Mon May 09 21:14:42 +0000 2022,-123.1224015,44.065621,I FIGHT WITH DADS USO FRIENDS All THE TIME OVER THE MEDICAL MARIJUANA. I REFUSE TO BE UNEMPLOYED AT THE REQUEST OF… https://t.co/Hc3WVEp6LB
1523773479631302658,alandriamma,Mon May 09 21:14:42 +0000 2022,-117.94788700000001,33.9248815,@p_cunny Just finished the last episode of the part 2!
1523773479853584384,Jason_Paul3,Mon May 09 21:14:42 +0000 2022,-80.177668,25.9056055,@JoyTaylorTalks Of course. https://t.co/FrpIYHTR5d
1523773482055892993,BobMemdez,Mon May 09 21:14:43 +0000 2022,-85.7682405,37.822244,"@joncoopertweets Trump would be touting his accomplishments, like getting dressed all by himself, daily while actua… https://t.co/wYWmCSff6R"
1523773482516901888,GonzoP3,Mon May 09 21:14:43 +0000 2022,-121.877735,37.6629475,@VivianaVeloz18 @ECU911_ @MinInteriorEc @BancadaUNESec @BancadaUNES @SandraOcampoH @rc5_std @RC5Oficial… https://t.co/m4VEuPplof
1523773484811182080,RichHeelan,Mon May 09 21:14:43 +0000 2022,-73.9487755,40.655138,@DEFendFURiously @MarketRebels Ooofff...😂😅🤣😅🤣😂🤣😅
1523773484974809088,AltonJo77566083,Mon May 09 21:14:43 +0000 2022,-75.117998,40.0048655,@kidphillyphil Thanks for putting the song NEVER FUCK WITH YOU on the playlist appreciate it #salute
1523773485469749248,brian_zilla,Mon May 09 21:14:43 +0000 2022,-93.2620465,44.9706105,So I beat Ocarina of time in 23 hours. And that was after doing all the side quests. I'm now about 15 hours into Ma… https://t.co/Xi7U75q2Sc
1523773486841225216,perrigoat,Mon May 09 21:14:44 +0000 2022,-119.30660750000001,37.2691755,@fab4screamie It's more like Putin's Rampage in Ukraine is what's possible if the magas take power.
1523773486790967298,brian_zilla,Mon May 09 21:14:44 +0000 2022,-93.2620465,44.9706105,That and Majora was always a little scarier than Ocarina. When you beat the bosses you are teleported to a mystical… https://t.co/mQTu4MO4Qn
1523773488057950208,_____armani,Mon May 09 21:14:44 +0000 2022,-73.9685415,40.780709,https://t.co/2woP6hnmxr
1523773487940210688,brian_zilla,Mon May 09 21:14:44 +0000 2022,-93.2620465,44.9706105,Plus to get the fierce deity mask you have to do a long side quest that is really really...round about. Still like the game though.
1523773489236176896,iembot_mqt,Mon May 09 21:14:44 +0000 2022,-86.27053950000001,45.001180000000005,"At 4:40 PM EDT, 1 SE Bewabic State Park [Iron Co, MI] LAW ENFORCEMENT reports NON-TSTM WND DMG. LAW ENFORCEMENT REP… https://t.co/w5OkD6gg6D"
1523773490192850944,MintMondayio,Mon May 09 21:14:45 +0000 2022,-83.1738665,32.6782075,@Darkwater_777 @nalaBCRC @BossCatRC Dope! 🔥🔥🔥
1523773490305789953,LeightonD,Mon May 09 21:14:45 +0000 2022,-117.104989,32.810012,#flynavy
1523773491446976513,wvy_dee,Mon May 09 21:14:45 +0000 2022,-83.1738665,32.6782075,I got mine.. I ain’t fucking with delta whores..
1523773491245244417,la_gr0sera,Mon May 09 21:14:45 +0000 2022,-111.498181,28.9698625,"Si alguna vez he dado más de lo que tengo, me han dado algunas veces más de lo que doy…"
1523773490922668032,AmberNRivard,Mon May 09 21:14:45 +0000 2022,-87.9672925,43.0567225,@POTUS435 @garyvee Omg that’s amazing 🤗🥳 https://t.co/cZJFMpHLU6
1523773491077472256,invitar,Mon May 09 21:14:45 +0000 2022,-80.400931,25.669266999999998,@CalZoniGalT @newsmax @DineshDSouza Wrong. D head
1523773491874459649,TrumpidiotF,Mon May 09 21:14:45 +0000 2022,-85.69864,30.200235999999997,CONFIRMED.  Thanks @GOP @FoxNews @OccupyDemocrats @RawStory @MaryLTrump @DonaldJTrumpJr @SenateGOP @DOJCrimDiv… https://t.co/TUUVxRZR3s
1523773493904433152,Pac_Surfrider,Mon May 09 21:14:45 +0000 2022,-158.01617099999999,21.500753500000002,@Seahawk512 @JWong808 @d_link81 @unko_reg @drooskipooski @wolfbear631 @RealJesseWong The best team is the team that… https://t.co/elRGsQzcsr
1523773494450094080,GabeMaas,Mon May 09 21:14:46 +0000 2022,-84.191598,39.811221,@palettestaches Do a weekend run with ya bois
1523773495582228481,d00mlee,Mon May 09 21:14:46 +0000 2022,-73.9685415,40.780709,@aletairl LMFAOO CAUGHT IN 4K
1523773496777928704,JamesIsaak2,Mon May 09 21:14:46 +0000 2022,-83.105425,42.5054045,@troublemuffins @connieinygk I have no recollection of their tails at all. Looked like plump grey furry sausages to me.
1523773497322868737,mrelph,Mon May 09 21:14:46 +0000 2022,-122.3306025,47.614817,@spittinchiclets Kraken
1523773497276731393,SarahStadnik34,Mon May 09 21:14:46 +0000 2022,-95.44648649999999,29.838495,Me every time I go to run a mile 😂
1523773498409328647,SteveAnthony,Mon May 09 21:14:47 +0000 2022,-77.24946,44.00012,Just posted a photo @ Prince Edward County https://t.co/qambWk4g0A
1523773498522423297,benbearce96,Mon May 09 21:14:47 +0000 2022,-117.890736,33.973046,"As much as I hate the Celtics, I just think 🤔 Ime Udoka deserves this award much better. #PhoenixSuns… https://t.co/3H4w9OebFT"
1523773498895728640,pamkanarr,Mon May 09 21:14:47 +0000 2022,-82.57367500000001,27.4739745,@idtbh1 Wise men
1523773499667406848,tmj_LAJ_HRTA,Mon May 09 21:14:47 +0000 2022,-117.2304232,32.9535413,"See our latest San Diego, CA #Hospitality job opportunity and click the link in our bio to apply: Restaurant Servic… https://t.co/YlUOkGf7rr"
1523773499839447040,tmj_ma_adv,Mon May 09 21:14:47 +0000 2022,-71.0588801,42.3600825,"Over the last decade HEI Hotels has become one of the largest full-service independent lodging operators in the US,… https://t.co/UFTz2UM895"
1523773500095303680,tmj_CA_psych,Mon May 09 21:14:47 +0000 2022,-120.9968782,37.6390972,"Make your next career move with Staff Care in Modesto, CA Apply here today: https://t.co/Y1F6UolyLF #PhysicianJobs #DoctorJobs"
1523773501617807361,JassieMAC,Mon May 09 21:14:47 +0000 2022,-84.433106,33.7671945,Okay I’m getting hype now lol.
1523773501731078144,tmj_bhm_transp,Mon May 09 21:14:47 +0000 2022,-86.8,33.52,"If you're looking for work in #Birmingham, AL, check out this #Transportation job via the link in our bio: CDL Driv… https://t.co/iYdf4BA3fP"
1523773502423142402,tmj_CLE_secure,Mon May 09 21:14:47 +0000 2022,-81.6267904,41.3197763,"Can you recommend anyone for this job in Brecksville, OH? https://t.co/c3YWLQGqL5 #SecurityOfficer #SecurityGuard"
1523773502851264512,ROBERTW76517972,Mon May 09 21:14:48 +0000 2022,-74.00802949999999,40.2119835,@XMANICAN @JAYxALEXANDER 🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽
1523773502997684224,HDTCareers,Mon May 09 21:14:48 +0000 2022,-84.5120196,39.1031182,"Can you recommend anyone for this job in #Cincinnati, OH? https://t.co/5JK4922dAh #Manufacturing"
1523773503190990848,Bmore5150,Mon May 09 21:14:48 +0000 2022,-76.62048200000001,39.284712999999996,@KingCreamz @NoTapOut2k That shit look so sexy
1523773502515412993,MarcoAn35258413,Mon May 09 21:14:47 +0000 2022,-111.001401,31.192591999999998,Hola hermosa muñequita Linda estas super senxual y antojable guuaauu ufff quiero follarte de perrito y venirme en t… https://t.co/r56RZtEmA4
1523773504063442944,aracelygarcia_,Mon May 09 21:14:48 +0000 2022,-73.9685415,40.780709,Y yo ahí viéndote atontadisima 🤤
1523773504608292864,amelieoheron,Mon May 09 21:14:48 +0000 2022,-98.5406515,29.417501,“ I’m just trying to figure things out” bitch 😭 you have 8 kids
1523773504503488512,Gs94502383,Mon May 09 21:14:48 +0000 2022,-74.402566,42.337532,@judytgolf The living dead 💀
1523773504948420608,TimKaub27,Mon May 09 21:14:48 +0000 2022,-118.4119065,34.0207895,#BB4L
1523773503677161472,j_murmylo,Mon May 09 21:14:48 +0000 2022,-77.60468399999999,41.1179365,Week 2 of Swing Dance Club @NEMScommunity! Everyone is doing an AMAZING job learning Frankie Manning’s Shim Sham! 💃… https://t.co/9QUXDDTdYA
1523773505061683200,justinbbradford,Mon May 09 21:14:48 +0000 2022,-86.766001,36.130052,A huge thank you to @NashvilleSC for their support of @SOTennessee! #EveryoneN https://t.co/5JKqsicHrh
1523773506839891968,BGyss,Mon May 09 21:14:49 +0000 2022,-118.44608777,34.15027264,"I'm at @Fatburger in Sherman Oaks, CA https://t.co/ntnvl39deZ"
1523773507389526016,CarlosA70646871,Mon May 09 21:14:49 +0000 2022,-73.554097,41.0983345,@Jokeraton @FicoGutierrez #ElClanDelUbérrimo
1523773507338833921,ousdcareers,Mon May 09 21:14:49 +0000 2022,-122.2102413,37.7743865,"Want to work at Oakland Unified School District? We're hiring in Oakland, CA! Click for details:… https://t.co/FvFvmePNjF"
1523773507691184128,kimoraland_,Mon May 09 21:14:49 +0000 2022,-118.4119065,34.0207895,@That743Kid It’s definitely a skill lol
1523773509452779520,Seanakin,Mon May 09 21:14:49 +0000 2022,-106.96603300000001,44.7886575,@CatoInstitute Signal harder https://t.co/h4W3wjqTzD
1523773509272764416,BryanPerezNFL,Mon May 09 21:14:49 +0000 2022,-74.2946025,40.846404,Career-year is coming for No. 32. #Bears https://t.co/kEHNpVbxZ6
1523773511067574273,zowie_hatfield,Mon May 09 21:14:50 +0000 2022,-80.402683,33.937393,got myself back in the gym after 3 week..little wins
1523773511231164418,lori0479,Mon May 09 21:14:50 +0000 2022,-81.29165950000001,29.017060999999998,@RonFilipkowski that's a straight up threat right there @fbi
1523773511801896961,DonHollywood22,Mon May 09 21:14:50 +0000 2022,-79.837322,32.847946500000006,@krazie5525 lol guess so 😂😂
1523773512065855488,Solescock,Mon May 09 21:14:50 +0000 2022,-80.926628,33.6311395,@MonstersOfRock Scared is a great track off that album!
1523773513269620736,SteamSaint,Mon May 09 21:14:50 +0000 2022,-122.096397,47.9921425,*checks my watch* Now? *checks watch again* How about now? C’mon… hurry up already.
1523773514561458176,NOLAHistoryGuy,Mon May 09 21:14:50 +0000 2022,-90.1786295,30.001244,"local liberals: I disagree with the leading Dem candidate, so I'll allow the Republican to win. 2016 groundhog day."
1523773515417018368,orlandogotay,Mon May 09 21:14:51 +0000 2022,-116.929102,32.3328765,@BWDarligUlv ¡Quisiera ir a esa terraza!
1523773515832643584,DaEntire,Mon May 09 21:14:51 +0000 2022,-88.5653355,44.033276,@KennCONN_ No! Not my dick 😭
1523773515945889792,donmoyn,Mon May 09 21:14:51 +0000 2022,-77.0849085,38.970278,On the need to better measure administrative burdens: if you are working on a safety net program and want to measur… https://t.co/1yUqzkpgg2
1523773514826018816,paradisoins,Mon May 09 21:14:50 +0000 2022,-72.302612,41.954304,Our new #FlagDay t shirts are in https://t.co/Z7TyeqBSUE
1523773517413556225,LizMaupin,Mon May 09 21:14:51 +0000 2022,-118.4119065,34.0207895,look how happy Gumby is
1523773517329698816,fraserbrigette6,Mon May 09 21:14:51 +0000 2022,-75.8001415,45.248791,Alan Jackson - Where Were You (When The World Stopped Turning) (CMA Awar... https://t.co/fC6FoXUEb5 via @YouTube
1523773517430358016,aleJOHNdra_,Mon May 09 21:14:51 +0000 2022,-117.96853999999999,33.769045,LMAO
1523773517430681601,DGontheRadio,Mon May 09 21:14:51 +0000 2022,-95.99015,35.4421015,"@shannonlatif Do you think she said something once, or do you think you RECALL she said something......once? 😂 I… https://t.co/1B9WCOE5Lw"
1523773517547720704,kevinmshea58,Mon May 09 21:14:51 +0000 2022,-118.377313,33.854669,I am currently obsessed with everyone who cannot accept that the @Orioles are improving this season.  I mean they h… https://t.co/SpRJMqtmAk
1523773518097563650,BluePrinceton,Mon May 09 21:14:51 +0000 2022,-93.3613205,46.441860500000004,@AlexButterfly01 @janet_yackle Like the Thomas couple over flowing in arrogance.  Their failure to understand memes… https://t.co/hzTpwZRtSQ
1523773518806417408,fyoushoresy,Mon May 09 21:14:51 +0000 2022,-90.011008,29.982601,I identify as this tweet.
1523773519515258880,stopthinking__,Mon May 09 21:14:52 +0000 2022,-74.184848,40.734494,masego is by far my favorite to see live
1523773519934332928,JamesPasque,Mon May 09 21:14:52 +0000 2022,-118.4119065,34.0207895,Mother's Day is so yesterday.
1523773520357953536,EDennison,Mon May 09 21:14:52 +0000 2022,-95.91364200000001,36.1093915,@TimFoustMusic Love that one! 😂
1523773520945188865,AndresFChaconS,Mon May 09 21:14:52 +0000 2022,-121.9516095,36.974948499999996,Ahí que? https://t.co/eIclpVAgGE
1523773521863659520,BardsEyeNews,Mon May 09 21:14:52 +0000 2022,-122.923516,47.064528,@UrbanProle @Christo_Fresh Sure
1523773521880518657,CruzinParadise,Mon May 09 21:14:52 +0000 2022,-80.2067175,26.700978499999998,@PrincessCruises Just being with family
1523773522098929664,7rico7suave7,Mon May 09 21:14:52 +0000 2022,-98.5406515,29.417501,@ThePopTingzz In what order do you read these tweets?
1523773522761641984,AgustinZocoyote,Mon May 09 21:14:52 +0000 2022,-99.72656900000001,27.473712,@Niemira11 😋😋😋😋
1523773524476710912,antoniogm,Mon May 09 21:14:53 +0000 2022,-119.30660750000001,37.2691755,"As a meta note, it’s interesting how every political side is now just openly seizing school curricula to advance th… https://t.co/g9VNJaAkJH"
1523773525282390016,RealKevinLight,Mon May 09 21:14:53 +0000 2022,-75.77004099999999,42.746617,@SportsCardInv I take it however I can get it. lol probably not the best way to go about it but I'm poor and sonny best to get good deals
1523773525424672769,trudygonzales,Mon May 09 21:14:53 +0000 2022,-121.3007305,38.7631605,@LqLana #FreshWords want equality for All https://t.co/RgvWTAMAJE
1523773526318383105,AaronParseghian,Mon May 09 21:14:53 +0000 2022,-82.67290299999999,27.7957195,"Well deserved, congrats!!"
1523773528402759683,journo_dale,Mon May 09 21:14:54 +0000 2022,-75.7166685,45.4789155,New from me at @XtraMagazine: How would the overturn of Roe v. Wade affect Canada? #cdnpoli #canqueer https://t.co/oiWF8AY42s
1523773529409302528,RennieTiffany,Mon May 09 21:14:54 +0000 2022,-122.149397,47.8627655,@thespunkyskunk I have a philosophy class and that is a question he asked and was curious about what others thought
1523773529560596480,sspencer_smb,Mon May 09 21:14:54 +0000 2022,-73.9685415,40.780709,@teslaeconomist Yes. But best case that happens in 6-8 months.
1523773529610919936,Versacestoner9,Mon May 09 21:14:54 +0000 2022,-71.178616,42.372046,@ElAsesino420_2 😂😂😂😂😂
